 time            v(Clk)          v(Wr)           i(Vdd)         
 9.96500000e-10  8.00000000e-01  8.00000000e-01 -9.24925540e-05 
 9.99700000e-10  8.00000000e-01  8.00000000e-01 -1.39708326e-04 
 1.00290000e-09  8.00000000e-01  8.00000000e-01 -1.90632943e-04 
 1.00610000e-09  8.00000000e-01  8.00000000e-01 -2.02677458e-04 
 1.00930000e-09  8.00000000e-01  8.00000000e-01 -1.71528402e-04 
 1.01250000e-09  8.00000000e-01  8.00000000e-01 -1.29396940e-04 
 1.01570000e-09  8.00000000e-01  8.00000000e-01 -1.39245988e-04 
 1.01890000e-09  8.00000000e-01  8.00000000e-01 -1.27406168e-04 
 1.02210000e-09  8.00000000e-01  8.00000000e-01 -1.20598952e-04 
 1.02530000e-09  8.00000000e-01  8.00000000e-01 -1.12723166e-04 
 1.02850000e-09  8.00000000e-01  8.00000000e-01 -1.06967960e-04 
 1.03170000e-09  8.00000000e-01  8.00000000e-01 -1.05775365e-04 
 1.03490000e-09  8.00000000e-01  8.00000000e-01 -1.00072280e-04 
 1.03810000e-09  8.00000000e-01  8.00000000e-01 -9.86417831e-05 
 1.04130000e-09  8.00000000e-01  8.00000000e-01 -8.86372936e-05 
 1.04450000e-09  8.00000000e-01  8.00000000e-01 -7.27103160e-05 
 1.04770000e-09  8.00000000e-01  8.00000000e-01 -5.75359502e-05 
 1.05090000e-09  8.00000000e-01  8.00000000e-01 -4.47003652e-05 
 1.05410000e-09  8.00000000e-01  8.00000000e-01 -2.91439978e-05 
 1.05730000e-09  8.00000000e-01  8.00000000e-01 -2.48755137e-05 
 1.06050000e-09  8.00000000e-01  8.00000000e-01 -1.84208501e-05 
 1.06370000e-09  8.00000000e-01  8.00000000e-01 -1.65421436e-05 
 1.06690000e-09  8.00000000e-01  8.00000000e-01 -1.23271632e-05 
 1.07010000e-09  8.00000000e-01  8.00000000e-01 -1.24819878e-05 
 1.07330000e-09  8.00000000e-01  8.00000000e-01 -9.44266245e-06 
 1.07650000e-09  8.00000000e-01  8.00000000e-01 -1.02648785e-05 
 1.07970000e-09  8.00000000e-01  8.00000000e-01 -7.57034394e-06 
 1.08290000e-09  8.00000000e-01  8.00000000e-01 -8.67057983e-06 
 1.08610000e-09  8.00000000e-01  8.00000000e-01 -6.15873753e-06 
 1.08930000e-09  8.00000000e-01  8.00000000e-01 -7.43387592e-06 
 1.09250000e-09  8.00000000e-01  8.00000000e-01 -5.05653024e-06 
 1.09570000e-09  8.00000000e-01  8.00000000e-01 -6.46445349e-06 
 1.09890000e-09  8.00000000e-01  8.00000000e-01 -4.19496943e-06 
 1.10210000e-09  8.00000000e-01  8.00000000e-01 -5.70604404e-06 
 1.10530000e-09  8.00000000e-01  8.00000000e-01 -3.52372311e-06 
 1.10750000e-09  8.00000000e-01  8.00000000e-01 -5.19841122e-06 
 1.10782000e-09  7.89760000e-01  8.00000000e-01 -4.80485549e-06 
 1.10846000e-09  7.69280000e-01  8.00000000e-01 -4.62756245e-06 
 1.10974000e-09  7.28320000e-01  8.00000000e-01 -4.48302187e-06 
 1.11230000e-09  6.46400000e-01  8.00000000e-01 -4.43882545e-06 
 1.11550000e-09  5.44000000e-01  8.00000000e-01 -5.11365726e-06 
 1.11870000e-09  4.41600000e-01  8.00000000e-01 -6.61194172e-06 
 1.12190000e-09  3.39200000e-01  8.00000000e-01 -7.60477133e-06 
 1.12510000e-09  2.36800000e-01  8.00000000e-01 -1.12414184e-05 
 1.12830000e-09  1.34400000e-01  8.00000000e-01 -1.83030065e-05 
 1.13150000e-09  3.20000000e-02  8.00000000e-01 -2.07606641e-05 
 1.13250000e-09  0.00000000e+00  8.00000000e-01 -1.86288744e-05 
 1.13282000e-09  0.00000000e+00  8.00000000e-01 -1.71490977e-05 
 1.13346000e-09  0.00000000e+00  8.00000000e-01 -1.59181179e-05 
 1.13474000e-09  0.00000000e+00  8.00000000e-01 -1.39302373e-05 
 1.13730000e-09  0.00000000e+00  8.00000000e-01 -1.30319248e-05 
 1.14050000e-09  0.00000000e+00  8.00000000e-01 -2.01001024e-05 
 1.14370000e-09  0.00000000e+00  8.00000000e-01 -2.83740156e-05 
 1.14690000e-09  0.00000000e+00  8.00000000e-01 -3.58429791e-05 
 1.15010000e-09  0.00000000e+00  8.00000000e-01 -5.99869310e-05 
 1.15330000e-09  0.00000000e+00  8.00000000e-01 -8.22101410e-05 
 1.15650000e-09  0.00000000e+00  8.00000000e-01 -1.20141813e-04 
 1.15970000e-09  0.00000000e+00  8.00000000e-01 -1.58667455e-04 
 1.16290000e-09  0.00000000e+00  8.00000000e-01 -1.37304663e-04 
 1.16610000e-09  0.00000000e+00  8.00000000e-01 -1.05336945e-04 
 1.16930000e-09  0.00000000e+00  8.00000000e-01 -1.03005683e-04 
 1.17250000e-09  0.00000000e+00  8.00000000e-01 -6.86773640e-05 
 1.17570000e-09  0.00000000e+00  8.00000000e-01 -7.30547006e-05 
 1.17890000e-09  0.00000000e+00  8.00000000e-01 -4.75003422e-05 
 1.18210000e-09  0.00000000e+00  8.00000000e-01 -5.11956576e-05 
 1.18530000e-09  0.00000000e+00  8.00000000e-01 -6.07899793e-05 
 1.18850000e-09  0.00000000e+00  8.00000000e-01 -7.74740986e-05 
 1.19170000e-09  0.00000000e+00  8.00000000e-01 -7.86973134e-05 
 1.19490000e-09  0.00000000e+00  8.00000000e-01 -8.09008943e-05 
 1.19810000e-09  0.00000000e+00  8.00000000e-01 -7.55994758e-05 
 1.20130000e-09  0.00000000e+00  8.00000000e-01 -7.73399595e-05 
 1.20450000e-09  0.00000000e+00  8.00000000e-01 -7.79246757e-05 
 1.20770000e-09  0.00000000e+00  8.00000000e-01 -9.11715413e-05 
 1.21090000e-09  0.00000000e+00  8.00000000e-01 -1.05660219e-04 
 1.21410000e-09  0.00000000e+00  8.00000000e-01 -1.26935402e-04 
 1.21730000e-09  0.00000000e+00  8.00000000e-01 -1.37652428e-04 
 1.22050000e-09  0.00000000e+00  8.00000000e-01 -1.44123552e-04 
 1.22370000e-09  0.00000000e+00  8.00000000e-01 -1.39862189e-04 
 1.22690000e-09  0.00000000e+00  8.00000000e-01 -1.42924692e-04 
 1.23010000e-09  0.00000000e+00  8.00000000e-01 -1.43472185e-04 
 1.23330000e-09  0.00000000e+00  8.00000000e-01 -1.49600064e-04 
 1.23650000e-09  0.00000000e+00  8.00000000e-01 -1.43759843e-04 
 1.23970000e-09  0.00000000e+00  8.00000000e-01 -1.36244175e-04 
 1.24290000e-09  0.00000000e+00  8.00000000e-01 -1.26922038e-04 
 1.24610000e-09  0.00000000e+00  8.00000000e-01 -1.23102365e-04 
 1.24930000e-09  0.00000000e+00  8.00000000e-01 -1.07417615e-04 
 1.25250000e-09  0.00000000e+00  8.00000000e-01 -9.62633589e-05 
 1.25570000e-09  0.00000000e+00  8.00000000e-01 -7.75877672e-05 
 1.25890000e-09  0.00000000e+00  8.00000000e-01 -6.19304690e-05 
 1.26210000e-09  0.00000000e+00  8.00000000e-01 -4.66719697e-05 
 1.26530000e-09  0.00000000e+00  8.00000000e-01 -4.01226176e-05 
 1.26750000e-09  2.48154184e-15  8.00000000e-01 -3.35525821e-05 
 1.26782000e-09  1.02400000e-02  8.00000000e-01 -3.36930694e-05 
 1.26846000e-09  3.07200000e-02  8.00000000e-01 -3.26291852e-05 
 1.26974000e-09  7.16800000e-02  8.00000000e-01 -3.08208701e-05 
 1.27230000e-09  1.53600000e-01  8.00000000e-01 -2.81979705e-05 
 1.27550000e-09  2.56000000e-01  8.00000000e-01 -2.65800572e-05 
 1.27870000e-09  3.58400000e-01  8.00000000e-01 -2.68747594e-05 
 1.28190000e-09  4.60800000e-01  8.00000000e-01 -2.75043800e-05 
 1.28510000e-09  5.63200000e-01  8.00000000e-01 -3.04063233e-05 
 1.28830000e-09  6.65600000e-01  8.00000000e-01 -3.16327904e-05 
 1.29150000e-09  7.68000000e-01  8.00000000e-01 -2.97077185e-05 
 1.29250000e-09  8.00000000e-01  8.00000000e-01 -3.21957722e-05 
 1.29282000e-09  8.00000000e-01  8.00000000e-01 -3.22875355e-05 
 1.29346000e-09  8.00000000e-01  8.00000000e-01 -3.22321057e-05 
 1.29474000e-09  8.00000000e-01  8.00000000e-01 -3.04730015e-05 
 1.29730000e-09  8.00000000e-01  8.00000000e-01 -2.74742973e-05 
 1.30050000e-09  8.00000000e-01  8.00000000e-01 -3.14193585e-05 
 1.30370000e-09  8.00000000e-01  8.00000000e-01 -4.09162187e-05 
 1.30690000e-09  8.00000000e-01  8.00000000e-01 -4.63009619e-05 
 1.31010000e-09  8.00000000e-01  8.00000000e-01 -5.85851368e-05 
 1.31330000e-09  8.00000000e-01  8.00000000e-01 -7.80045493e-05 
 1.31650000e-09  8.00000000e-01  8.00000000e-01 -9.24622977e-05 
 1.31970000e-09  8.00000000e-01  8.00000000e-01 -1.39611725e-04 
 1.32290000e-09  8.00000000e-01  8.00000000e-01 -1.90314997e-04 
 1.32610000e-09  8.00000000e-01  8.00000000e-01 -2.04237274e-04 
 1.32930000e-09  8.00000000e-01  8.00000000e-01 -1.75391571e-04 
 1.33250000e-09  8.00000000e-01  8.00000000e-01 -1.32117936e-04 
 1.33570000e-09  8.00000000e-01  8.00000000e-01 -1.43841263e-04 
 1.33890000e-09  8.00000000e-01  8.00000000e-01 -1.36452805e-04 
 1.34210000e-09  8.00000000e-01  8.00000000e-01 -1.36468998e-04 
 1.34530000e-09  8.00000000e-01  8.00000000e-01 -1.33098689e-04 
 1.34850000e-09  8.00000000e-01  8.00000000e-01 -1.30037435e-04 
 1.35170000e-09  8.00000000e-01  8.00000000e-01 -1.32299608e-04 
 1.35490000e-09  8.00000000e-01  8.00000000e-01 -1.26590857e-04 
 1.35810000e-09  8.00000000e-01  8.00000000e-01 -1.15920790e-04 
 1.36130000e-09  8.00000000e-01  8.00000000e-01 -1.03463171e-04 
 1.36450000e-09  8.00000000e-01  8.00000000e-01 -8.68884554e-05 
 1.36770000e-09  8.00000000e-01  8.00000000e-01 -6.94712602e-05 
 1.37090000e-09  8.00000000e-01  8.00000000e-01 -5.80497634e-05 
 1.37410000e-09  8.00000000e-01  8.00000000e-01 -4.76170120e-05 
 1.37730000e-09  8.00000000e-01  8.00000000e-01 -3.62672205e-05 
 1.38050000e-09  8.00000000e-01  8.00000000e-01 -2.58882507e-05 
 1.38370000e-09  8.00000000e-01  8.00000000e-01 -2.09407031e-05 
 1.38690000e-09  8.00000000e-01  8.00000000e-01 -1.58429877e-05 
 1.39010000e-09  8.00000000e-01  8.00000000e-01 -1.42052082e-05 
 1.39330000e-09  8.00000000e-01  8.00000000e-01 -1.11160921e-05 
 1.39650000e-09  8.00000000e-01  8.00000000e-01 -1.08300056e-05 
 1.39970000e-09  8.00000000e-01  8.00000000e-01 -8.51872595e-06 
 1.40290000e-09  8.00000000e-01  8.00000000e-01 -8.79500631e-06 
 1.40610000e-09  8.00000000e-01  8.00000000e-01 -6.82598878e-06 
 1.40930000e-09  8.00000000e-01  8.00000000e-01 -7.38057978e-06 
 1.41250000e-09  8.00000000e-01  8.00000000e-01 -5.60306797e-06 
 1.41570000e-09  8.00000000e-01  8.00000000e-01 -6.33034120e-06 
 1.41890000e-09  8.00000000e-01  8.00000000e-01 -4.68249922e-06 
 1.42210000e-09  8.00000000e-01  8.00000000e-01 -5.53037424e-06 
 1.42530000e-09  8.00000000e-01  8.00000000e-01 -3.97865505e-06 
 1.42750000e-09  8.00000000e-01  8.00000000e-01 -5.00183411e-06 
 1.42782000e-09  7.89760000e-01  8.00000000e-01 -4.92847399e-06 
 1.42846000e-09  7.69280000e-01  8.00000000e-01 -4.74984569e-06 
 1.42974000e-09  7.28320000e-01  8.00000000e-01 -4.60106194e-06 
 1.43230000e-09  6.46400000e-01  8.00000000e-01 -4.55062337e-06 
 1.43550000e-09  5.44000000e-01  8.00000000e-01 -5.21787032e-06 
 1.43870000e-09  4.41600000e-01  8.00000000e-01 -6.71053172e-06 
 1.44190000e-09  3.39200000e-01  8.00000000e-01 -7.69770806e-06 
 1.44510000e-09  2.36800000e-01  8.00000000e-01 -1.13302238e-05 
 1.44830000e-09  1.34400000e-01  8.00000000e-01 -1.83873129e-05 
 1.45150000e-09  3.20000000e-02  8.00000000e-01 -2.08416884e-05 
 1.45250000e-09  0.00000000e+00  8.00000000e-01 -1.87084065e-05 
 1.45282000e-09  0.00000000e+00  8.00000000e-01 -1.72285426e-05 
 1.45346000e-09  0.00000000e+00  8.00000000e-01 -1.59969823e-05 
 1.45474000e-09  0.00000000e+00  8.00000000e-01 -1.40079777e-05 
 1.45730000e-09  0.00000000e+00  8.00000000e-01 -1.31073512e-05 
 1.46050000e-09  0.00000000e+00  8.00000000e-01 -2.01729607e-05 
 1.46370000e-09  0.00000000e+00  8.00000000e-01 -2.84441124e-05 
 1.46690000e-09  0.00000000e+00  8.00000000e-01 -3.59080774e-05 
 1.47010000e-09  0.00000000e+00  8.00000000e-01 -6.00468231e-05 
 1.47330000e-09  0.00000000e+00  8.00000000e-01 -8.23347503e-05 
 1.47650000e-09  0.00000000e+00  8.00000000e-01 -1.19806628e-04 
 1.47970000e-09  0.00000000e+00  8.00000000e-01 -1.54480380e-04 
 1.48290000e-09  0.00000000e+00  8.00000000e-01 -1.26963195e-04 
 1.48610000e-09  0.00000000e+00  8.00000000e-01 -9.84323690e-05 
 1.48930000e-09  0.00000000e+00  8.00000000e-01 -1.00702093e-04 
 1.49250000e-09  0.00000000e+00  8.00000000e-01 -6.79872164e-05 
 1.49570000e-09  0.00000000e+00  8.00000000e-01 -7.26690791e-05 
 1.49890000e-09  0.00000000e+00  8.00000000e-01 -4.73103298e-05 
 1.50210000e-09  0.00000000e+00  8.00000000e-01 -5.10496447e-05 
 1.50530000e-09  0.00000000e+00  8.00000000e-01 -6.08403161e-05 
 1.50850000e-09  0.00000000e+00  8.00000000e-01 -7.74495479e-05 
 1.51170000e-09  0.00000000e+00  8.00000000e-01 -7.87416107e-05 
 1.51490000e-09  0.00000000e+00  8.00000000e-01 -8.07869557e-05 
 1.51810000e-09  0.00000000e+00  8.00000000e-01 -7.55575639e-05 
 1.52130000e-09  0.00000000e+00  8.00000000e-01 -7.72239774e-05 
 1.52450000e-09  0.00000000e+00  8.00000000e-01 -7.79381093e-05 
 1.52770000e-09  0.00000000e+00  8.00000000e-01 -9.11100374e-05 
 1.53090000e-09  0.00000000e+00  8.00000000e-01 -1.05709601e-04 
 1.53410000e-09  0.00000000e+00  8.00000000e-01 -1.26894292e-04 
 1.53730000e-09  0.00000000e+00  8.00000000e-01 -1.37711860e-04 
 1.54050000e-09  0.00000000e+00  8.00000000e-01 -1.44087200e-04 
 1.54370000e-09  0.00000000e+00  8.00000000e-01 -1.39926444e-04 
 1.54690000e-09  0.00000000e+00  8.00000000e-01 -1.42898914e-04 
 1.55010000e-09  0.00000000e+00  8.00000000e-01 -1.43548238e-04 
 1.55330000e-09  0.00000000e+00  8.00000000e-01 -1.49574692e-04 
 1.55650000e-09  0.00000000e+00  8.00000000e-01 -1.43811698e-04 
 1.55970000e-09  0.00000000e+00  8.00000000e-01 -1.36198839e-04 
 1.56290000e-09  0.00000000e+00  8.00000000e-01 -1.26981695e-04 
 1.56610000e-09  0.00000000e+00  8.00000000e-01 -1.23055445e-04 
 1.56930000e-09  0.00000000e+00  8.00000000e-01 -1.07456610e-04 
 1.57250000e-09  0.00000000e+00  8.00000000e-01 -9.62074456e-05 
 1.57570000e-09  0.00000000e+00  8.00000000e-01 -7.76145183e-05 
 1.57890000e-09  0.00000000e+00  8.00000000e-01 -6.18642225e-05 
 1.58210000e-09  0.00000000e+00  8.00000000e-01 -4.67093416e-05 
 1.58530000e-09  0.00000000e+00  8.00000000e-01 -4.00656222e-05 
 1.58750000e-09  0.00000000e+00  8.00000000e-01 -3.35953395e-05 
 1.58782000e-09  1.02400000e-02  8.00000000e-01 -3.29485664e-05 
 1.58846000e-09  3.07200000e-02  8.00000000e-01 -3.18497733e-05 
 1.58974000e-09  7.16800000e-02  8.00000000e-01 -2.99841110e-05 
 1.59230000e-09  1.53600000e-01  8.00000000e-01 -2.72874705e-05 
 1.59550000e-09  2.56000000e-01  8.00000000e-01 -2.56537720e-05 
 1.59870000e-09  3.58400000e-01  8.00000000e-01 -2.59374058e-05 
 1.60190000e-09  4.60800000e-01  8.00000000e-01 -2.65320812e-05 
 1.60510000e-09  5.63200000e-01  8.00000000e-01 -2.93021377e-05 
 1.60830000e-09  6.65600000e-01  8.00000000e-01 -3.05377352e-05 
 1.61150000e-09  7.68000000e-01  8.00000000e-01 -2.85663527e-05 
 1.61250000e-09  8.00000000e-01  8.00000000e-01 -3.10918720e-05 
 1.61282000e-09  8.00000000e-01  8.00000000e-01 -3.21166025e-05 
 1.61346000e-09  8.00000000e-01  8.00000000e-01 -3.21283826e-05 
 1.61474000e-09  8.00000000e-01  8.00000000e-01 -3.04467359e-05 
 1.61730000e-09  8.00000000e-01  8.00000000e-01 -2.74826583e-05 
 1.62050000e-09  8.00000000e-01  8.00000000e-01 -3.14277012e-05 
 1.62370000e-09  8.00000000e-01  8.00000000e-01 -4.09194355e-05 
 1.62690000e-09  8.00000000e-01  8.00000000e-01 -4.63057534e-05 
 1.63010000e-09  8.00000000e-01  8.00000000e-01 -5.85833190e-05 
 1.63330000e-09  8.00000000e-01  8.00000000e-01 -7.79961369e-05 
 1.63650000e-09  8.00000000e-01  8.00000000e-01 -9.24400999e-05 
 1.63970000e-09  8.00000000e-01  8.00000000e-01 -1.39662007e-04 
 1.64290000e-09  8.00000000e-01  8.00000000e-01 -1.90632735e-04 
 1.64610000e-09  8.00000000e-01  8.00000000e-01 -2.02758600e-04 
 1.64930000e-09  8.00000000e-01  8.00000000e-01 -1.71647373e-04 
 1.65250000e-09  8.00000000e-01  8.00000000e-01 -1.29083086e-04 
 1.65570000e-09  8.00000000e-01  8.00000000e-01 -1.38928970e-04 
 1.65890000e-09  8.00000000e-01  8.00000000e-01 -1.27474624e-04 
 1.66210000e-09  8.00000000e-01  8.00000000e-01 -1.20610980e-04 
 1.66530000e-09  8.00000000e-01  8.00000000e-01 -1.12733390e-04 
 1.66850000e-09  8.00000000e-01  8.00000000e-01 -1.06965117e-04 
 1.67170000e-09  8.00000000e-01  8.00000000e-01 -1.05857999e-04 
 1.67490000e-09  8.00000000e-01  8.00000000e-01 -1.00547933e-04 
 1.67810000e-09  8.00000000e-01  8.00000000e-01 -9.86949705e-05 
 1.68130000e-09  8.00000000e-01  8.00000000e-01 -8.67593037e-05 
 1.68450000e-09  8.00000000e-01  8.00000000e-01 -7.09558726e-05 
 1.68770000e-09  8.00000000e-01  8.00000000e-01 -5.64880523e-05 
 1.69090000e-09  8.00000000e-01  8.00000000e-01 -4.38187580e-05 
 1.69410000e-09  8.00000000e-01  8.00000000e-01 -2.85824453e-05 
 1.69730000e-09  8.00000000e-01  8.00000000e-01 -2.45602691e-05 
 1.70050000e-09  8.00000000e-01  8.00000000e-01 -1.82366449e-05 
 1.70370000e-09  8.00000000e-01  8.00000000e-01 -1.63798578e-05 
 1.70690000e-09  8.00000000e-01  8.00000000e-01 -1.22532645e-05 
 1.71010000e-09  8.00000000e-01  8.00000000e-01 -1.23732646e-05 
 1.71330000e-09  8.00000000e-01  8.00000000e-01 -9.40248826e-06 
 1.71650000e-09  8.00000000e-01  8.00000000e-01 -1.01731940e-05 
 1.71970000e-09  8.00000000e-01  8.00000000e-01 -7.54347974e-06 
 1.72290000e-09  8.00000000e-01  8.00000000e-01 -8.58673666e-06 
 1.72610000e-09  8.00000000e-01  8.00000000e-01 -6.14076622e-06 
 1.72930000e-09  8.00000000e-01  8.00000000e-01 -7.35584249e-06 
 1.73250000e-09  8.00000000e-01  8.00000000e-01 -5.04521459e-06 
 1.73570000e-09  8.00000000e-01  8.00000000e-01 -6.39153233e-06 
 1.73890000e-09  8.00000000e-01  8.00000000e-01 -4.18921232e-06 
 1.74210000e-09  8.00000000e-01  8.00000000e-01 -5.63775352e-06 
 1.74530000e-09  8.00000000e-01  8.00000000e-01 -3.52266143e-06 
 1.74750000e-09  8.00000000e-01  8.00000000e-01 -5.13372156e-06 
 1.74782000e-09  7.89760000e-01  8.00000000e-01 -4.77288128e-06 
 1.74846000e-09  7.69280000e-01  8.00000000e-01 -4.59598256e-06 
 1.74974000e-09  7.28320000e-01  8.00000000e-01 -4.45221938e-06 
 1.75230000e-09  6.46400000e-01  8.00000000e-01 -4.40954247e-06 
 1.75550000e-09  5.44000000e-01  8.00000000e-01 -5.08612130e-06 
 1.75870000e-09  4.41600000e-01  8.00000000e-01 -6.58606302e-06 
 1.76190000e-09  3.39200000e-01  8.00000000e-01 -7.58040734e-06 
 1.76510000e-09  2.36800000e-01  8.00000000e-01 -1.12184969e-05 
 1.76830000e-09  1.34400000e-01  8.00000000e-01 -1.82813983e-05 
 1.77150000e-09  3.20000000e-02  8.00000000e-01 -2.07403132e-05 
 1.77250000e-09  0.00000000e+00  8.00000000e-01 -1.86088769e-05 
 1.77282000e-09  0.00000000e+00  8.00000000e-01 -1.71292244e-05 
 1.77346000e-09  0.00000000e+00  8.00000000e-01 -1.58984748e-05 
 1.77474000e-09  0.00000000e+00  8.00000000e-01 -1.39110474e-05 
 1.77730000e-09  0.00000000e+00  8.00000000e-01 -1.30136045e-05 
 1.78050000e-09  0.00000000e+00  8.00000000e-01 -2.00827975e-05 
 1.78370000e-09  0.00000000e+00  8.00000000e-01 -2.83576716e-05 
 1.78690000e-09  0.00000000e+00  8.00000000e-01 -3.58275776e-05 
 1.79010000e-09  0.00000000e+00  8.00000000e-01 -5.99723550e-05 
 1.79330000e-09  0.00000000e+00  8.00000000e-01 -8.21951913e-05 
 1.79650000e-09  0.00000000e+00  8.00000000e-01 -1.20106020e-04 
 1.79970000e-09  0.00000000e+00  8.00000000e-01 -1.58614899e-04 
 1.80290000e-09  0.00000000e+00  8.00000000e-01 -1.37299829e-04 
 1.80610000e-09  0.00000000e+00  8.00000000e-01 -1.05130829e-04 
 1.80930000e-09  0.00000000e+00  8.00000000e-01 -1.03009744e-04 
 1.81250000e-09  0.00000000e+00  8.00000000e-01 -6.87672341e-05 
 1.81570000e-09  0.00000000e+00  8.00000000e-01 -7.31530248e-05 
 1.81890000e-09  0.00000000e+00  8.00000000e-01 -4.74695237e-05 
 1.82210000e-09  0.00000000e+00  8.00000000e-01 -5.12632661e-05 
 1.82530000e-09  0.00000000e+00  8.00000000e-01 -6.08830559e-05 
 1.82850000e-09  0.00000000e+00  8.00000000e-01 -7.76031820e-05 
 1.83170000e-09  0.00000000e+00  8.00000000e-01 -7.87359092e-05 
 1.83490000e-09  0.00000000e+00  8.00000000e-01 -8.08370332e-05 
 1.83810000e-09  0.00000000e+00  8.00000000e-01 -7.54598855e-05 
 1.84130000e-09  0.00000000e+00  8.00000000e-01 -7.72409467e-05 
 1.84450000e-09  0.00000000e+00  8.00000000e-01 -7.78467099e-05 
 1.84770000e-09  0.00000000e+00  8.00000000e-01 -9.11361376e-05 
 1.85090000e-09  0.00000000e+00  8.00000000e-01 -1.05620426e-04 
 1.85410000e-09  0.00000000e+00  8.00000000e-01 -1.26915197e-04 
 1.85730000e-09  0.00000000e+00  8.00000000e-01 -1.37615841e-04 
 1.86050000e-09  0.00000000e+00  8.00000000e-01 -1.44103281e-04 
 1.86370000e-09  0.00000000e+00  8.00000000e-01 -1.39828885e-04 
 1.86690000e-09  0.00000000e+00  8.00000000e-01 -1.42918681e-04 
 1.87010000e-09  0.00000000e+00  8.00000000e-01 -1.43457237e-04 
 1.87330000e-09  0.00000000e+00  8.00000000e-01 -1.49592606e-04 
 1.87650000e-09  0.00000000e+00  8.00000000e-01 -1.43697847e-04 
 1.87970000e-09  0.00000000e+00  8.00000000e-01 -1.36198010e-04 
 1.88290000e-09  0.00000000e+00  8.00000000e-01 -1.26875105e-04 
 1.88610000e-09  0.00000000e+00  8.00000000e-01 -1.23053579e-04 
 1.88930000e-09  0.00000000e+00  8.00000000e-01 -1.07331449e-04 
 1.89250000e-09  0.00000000e+00  8.00000000e-01 -9.61984569e-05 
 1.89570000e-09  0.00000000e+00  8.00000000e-01 -7.74793691e-05 
 1.89890000e-09  0.00000000e+00  8.00000000e-01 -6.18470471e-05 
 1.90210000e-09  0.00000000e+00  8.00000000e-01 -4.65862861e-05 
 1.90530000e-09  0.00000000e+00  8.00000000e-01 -4.00591979e-05 
 1.90750000e-09  0.00000000e+00  8.00000000e-01 -3.34788625e-05 
 1.90782000e-09  1.02400000e-02  8.00000000e-01 -3.32532035e-05 
 1.90846000e-09  3.07200000e-02  8.00000000e-01 -3.21743998e-05 
 1.90974000e-09  7.16800000e-02  8.00000000e-01 -3.03402704e-05 
 1.91230000e-09  1.53600000e-01  8.00000000e-01 -2.76824148e-05 
 1.91550000e-09  2.56000000e-01  8.00000000e-01 -2.60577683e-05 
 1.91870000e-09  3.58400000e-01  8.00000000e-01 -2.63465337e-05 
 1.92190000e-09  4.60800000e-01  8.00000000e-01 -2.69576902e-05 
 1.92510000e-09  5.63200000e-01  8.00000000e-01 -2.97923089e-05 
 1.92830000e-09  6.65600000e-01  8.00000000e-01 -3.10231622e-05 
 1.93150000e-09  7.68000000e-01  8.00000000e-01 -2.90743606e-05 
 1.93250000e-09  8.00000000e-01  8.00000000e-01 -3.15812920e-05 
 1.93282000e-09  8.00000000e-01  8.00000000e-01 -3.21427200e-05 
 1.93346000e-09  8.00000000e-01  8.00000000e-01 -3.21185256e-05 
 1.93474000e-09  8.00000000e-01  8.00000000e-01 -3.03960224e-05 
 1.93730000e-09  8.00000000e-01  8.00000000e-01 -2.74144481e-05 
 1.94050000e-09  8.00000000e-01  8.00000000e-01 -3.13597878e-05 
 1.94370000e-09  8.00000000e-01  8.00000000e-01 -4.08543430e-05 
 1.94690000e-09  8.00000000e-01  8.00000000e-01 -4.62395997e-05 
 1.95010000e-09  8.00000000e-01  8.00000000e-01 -5.85213220e-05 
